id,sentence,subject_label,label_id
1509,"Furthermore, it was demonstrated that these effects were significantly greater for heavy Facebook users, passive Facebook users, and users who tend to envy others on Facebook.",result,3
1510,"Multivariate time series data in practical applications, such as health care, geoscience, and biology, are characterized by a variety of missing values.",objective,1
1511,"In time series prediction and other related tasks, it has been noted that missing values and their missing patterns are often correlated with the target labels, a.k.a.",objective,1
1512,", informative missingness.",result,3
1513,There is very limited work on exploiting the missing patterns for effective imputation and improving prediction performance.,method,2
1514,"In this paper, we develop novel deep learning models, namely GRU-D, as one of the early attempts.",method,2
1515,"GRU-D is based on Gated Recurrent Unit (GRU), a state-of-the-art recurrent neural network.",method,2
1516,"It takes two representations of missing patterns, i.e., masking and time interval, and effectively incorporates them into a deep model architecture so that it not only captures the long-term temporal dependencies in time series, but also utilizes the missing patterns to achieve better prediction results.",method,2
1517,"Experiments of time series classification tasks on real-world clinical datasets (MIMIC-III, PhysioNet) and synthetic datasets demonstrate that our models achieve state-of-the-art performance and provide useful insights for better understanding and utilization of missing values in time series analysis.",result,3
1518,The goal of this paper is to serve as a guide for selecting a detection architecture that achieves the right speed/memory/accuracy balance for a given application and platform.,objective,1
1519,"To this end, we investigate various ways to trade accuracy for speed and memory usage in modern convolutional object detection systems.",objective,1
1520,"A number of successful systems have been proposed in recent years, but apples-toapples comparisons are difficult due to different base feature extractors (e.g., VGG, Residual Networks), different default image resolutions, as well as different hardware and software platforms.",method,2
1521,"We present a unified implementation of the Faster R-CNN [30], R-FCN [6] and SSD [25] systems, which we view as meta-architectures and trace out the speed/accuracy trade-off curve created by using alternative feature extractors and varying other critical parameters such as image size within each of these meta-architectures.",method,2
1522,"On one extreme end of this spectrum where speed and memory are critical, we present a detector that achieves real time speeds and can be deployed on a mobile device.",method,2
1523,"On the opposite end in which accuracy is critical, we present a detector that achieves state-of-the-art performance measured on the COCO detection task.",result,3
1524,"Gamification, an emerging idea for using game design elements and principles to make everyday tasks more engaging, is permeating many different types of information systems.",background,0
1525,Excitement surrounding gamification results from its many potential organizational benefits.,background,0
1526,"However, few research and design guidelines exist regarding gamified information systems.",background,0
1527,"We therefore write this commentary to call upon information systems scholars to investigate the design and use of gamified information systems from a variety of disciplinary perspectives and theories, including behavioral economics, psychology, social psychology, information systems, etc.",objective,1
1528,"We first explicate the idea of gamified information systems, provide real-world examples of successful and unsuccessful systems, and, based on a synthesis of the available literature, present a taxonomy of gamification design elements.",method,2
1529,"We then develop a framework for research and design: its main theme is to create meaningful engagement for users; that is, gamified information systems should be designed to address the dual goals of instrumental and experiential outcomes.",method,2
1530,"Using this framework, we develop a set of design principles and research questions, using a running case to illustrate some of our ideas.",method,2
1531,"We conclude with a summary of opportunities for IS researchers to extend our knowledge of gamified information systems, and, at the same time, advance existing theories.",result,3
1532,"In the Spring of 2010, ACUTA conducted a survey of its institutional members regarding their institutions’ use of social networking sites.",background,0
1533,This literature review was compiled in conjunction with the survey research.,background,0
1534,"The first section describes resources that were recommended by ACUTA members who serve either on the ACUTA Higher Education Advisory Panel or the ACUTA Social Networking, New Media, and Web Resources Subcommittee.",method,2
1535,The other sections of the review identify scholarly publications and presentations that were identified through online library searches about social media or social networks in higher education.,method,2
1536,Abstracts were drawn from the sources indicated at the end of each abstract.,result,3
1537,The growing power of bloggers to influence their connected network has emerged as a new communication venue for brands.,background,0
1538,"This study elaborates upon the role of bloggers in brand communication, and reveals how brands can engage with bloggers, currently considered as online opinion leaders, from the perspective of the two-step flow theory.",objective,1
1539,"Following clarification of the aims of the study, we report on in-depth interviews with 17 brand and digital agency representatives, selected because they regard communication with bloggers as an important strategy in increasing the influence of their brands among online communities.",method,2
1540,"This exploratory study reflects current blogger communication implementations, and concludes with a discussion of seven major issues arising from the literature review and interviews (definition of bloggers, blogger selection criteria, digital integration, power of bloggers, long-term relationship building with bloggers, measurement, and budgetary issues in blogger communication).",method,2
1541,These areas represent relatively unexplored areas of blogger engagement from both an academic and managerial perspective.,objective,1
1542,"Based on the findings of the interviews, we propose a model which traces the influencer role of bloggers from the two-step flow theory perspective.",method,2
1543,This model is named as the brand communication through digital influencers model.,method,2
1544,© 2014 Elsevier Ltd.,other,4
1545,All rights reserved.,other,4
1546,Previous work has used monolingual parallel corpora to extract and generate paraphrases.,background,0
1547,"We show that this task can be done using bilingual parallel corpora, a much more commonly available resource.",method,2
1548,"Using alignment techniques from phrasebased statistical machine translation, we show how paraphrases in one language can be identified using a phrase in another language as a pivot.",method,2
1549,"We define a paraphrase probability that allows paraphrases extracted from a bilingual parallel corpus to be ranked using translation probabilities, and show how it can be refined to take contextual information into account.",method,2
1550,"We evaluate our paraphrase extraction and ranking methods using a set of manual word alignments, and contrast the quality with paraphrases extracted from automatic alignments.",result,3
1551,"Gaining knowledge and actionable insights from complex, high-dimensional and heterogeneous biomedical data remains a key challenge in transforming health care.",background,0
1552,"Various types of data have been emerging in modern biomedical research, including electronic health records, imaging, -omics, sensor data and text, which are complex, heterogeneous, poorly annotated and generally unstructured.",background,0
1553,"Traditional data mining and statistical learning approaches typically need to first perform feature engineering to obtain effective and more robust features from those data, and then build prediction or clustering models on top of them.",method,2
1554,There are lots of challenges on both steps in a scenario of complicated data and lacking of sufficient domain knowledge.,result,3
1555,The latest advances in deep learning technologies provide new effective paradigms to obtain end-to-end learning models from complex data.,method,2
1556,"In this article, we review the recent literature on applying deep learning technologies to advance the health care domain.",method,2
1557,"Based on the analyzed work, we suggest that deep learning approaches could be the vehicle for translating big biomedical data into improved human health.",method,2
1558,"However, we also note limitations and needs for improved methods development and applications, especially in terms of ease-of-understanding for domain experts and citizen scientists.",result,3
1559,We discuss such challenges and suggest developing holistic and meaningful interpretable architectures to bridge deep learning models and human interpretability.,method,2
1560,GCC 4.5.0 introduces support for link time optimization (LTO).,background,0
1561,"The LTO infrastructure is designed to allow parallel linking of large applications using a special mode, WHOPR.",background,0
1562,In this paper we present an overview of the design and implementation of WHOPR and present results of its behavior when optimizing large applications.,objective,1
1563,"We compare WHOPR’s compile time, memory usage, and code quality to the results of the classical file-byfile optimization model, focusing on its effects on GCC itself and the Firefox web browser.",method,2
1564,"We examine critical issues which arise only when considering large applications, such as startup time and code size growth.",result,3
1565,In this study we investigate how social media shape the networked public sphere and facilitate communication between communities with different political orientations.,background,0
1566,"We examine two networks of political communication on Twitter, comprised of more than 250,000 tweets from the six weeks leading up to the 2010 U.S. congressional midterm elections.",result,3
1567,"Using a combination of network clustering algorithms and manually-annotated data we demonstrate that the network of political retweets exhibits a highly segregated partisan structure, with extremely limited connectivity between leftand right-leaning users.",method,2
1568,"Surprisingly this is not the case for the user-to-user mention network, which is dominated by a single politically heterogeneous cluster of users in which ideologically-opposed individuals interact at a much higher rate compared to the network of retweets.",method,2
1569,To explain the distinct topologies of the retweet and mention networks we conjecture that politically motivated individuals provoke interaction by injecting partisan content into information streams whose primary audience consists of ideologically-opposed users.,background,0
1570,We conclude with statistical evidence in support of this hypothesis.,result,3
1571,This paper describes the configuration of a floor-tile installation robot for commercial buildings.,objective,1
1572,The research is motivated by the need to reduce the installation time and cost while guaranteeing consistent quality.,objective,1
1573,"In order to compete with human installation, a time of 24 seconds per installed tile has to be matched.",objective,1
1574,"The technical solution that is deemed feasible and capable of reducing this time to about 10 seconds, is an autonomous, electrically-powered mobile robot with omni-directional locomotive capability, and stereo cameras and light-striper for sensing.",method,2
1575,"High resolution imaging is needed to identify tile seams and edges, assess the quality of automatic installation, and locate where the next tile should be placed.",method,2
1576,"A mechanically compliant placement device would place the tile quickly and accurately without damaging the placed and surrounding tiles, emulating a human capability.",method,2
1577,"Vinyl/ceramic tiles, adhesives, and grout are carried onboard the robot and replenished by the operator.",method,2
1578,"Navigation and positioning are performed through a laserbased triangulation system, and by detecting, counting and dead-reckoning off of tiles placed on the floor.",method,2
1579,"Tile and installation quality are continuously monitored and errors corrected for, based on an overall layout map.",result,3
1580,"This technical note describes a new baseline for the Natural Questions (Kwiatkowski et al., 2019).",background,0
1581,"Our model is based on BERT (Devlin et al., 2018) and reduces the gap between the model F1 scores reported in the original dataset paper and the human upper bound by 30% and 50% relative for the long and short answer tasks respectively.",background,0
1582,This baseline has been submitted to the official NQ leaderboard and we plan to opensource the code for it in the near future.,objective,1
1583,A memory-based learning system is an extended memory management system that decomposes the input space either statically or dynamically into subregions for the purpose of storing and retrieving functional information.,background,0
1584,"The main generalization techniques employed by memory-based learning systems are the nearest-neighbor search, space decomposition techniques, and clustering.",background,0
1585,Research on memory-based learning is still in its early stage.,background,0
1586,"In particular, there are very few rigorous theoretical results regarding memory requirement, sample size, expected performance, and computational complexity.",background,0
1587,"In this paper, we propose a model for memory-based learning and use it to analyze several methods— ε-covering, hashing, clustering, tree-structured clustering, and receptive-fields—for learning smooth functions.",objective,1
1588,The sample size and system complexity are derived for each method.,method,2
1589,Our model is built upon the generalized PAC learning model of Haussler,method,2
1590,"(Haussler, 1989) and is closely related to the method of vector quantization in data compression.",result,3
1591,"Our main result is that we can build memory-based learning systems using new clustering algorithms (Lin & Vitter, 1992a) to PAC-learn in polynomial time using only polynomial storage in typical situations.",result,3
1592,The use of the Internet by older adults is growing at a substantial rate.,background,0
1593,They are becoming an increasingly important potential market for electronic commerce.,background,0
1594,"However, previous researchers and practitioners have focused mainly on the youth market and paid less attention to issues related to the online behaviors of older consumers.",background,0
1595,"To bridge the gap, the purpose of this study is to increase a better understanding of the drivers and barriers affecting older consumers’ intention to shop online.",result,3
1596,"To this end, this study is developed by integrating the Unified Theory of Acceptance and Use of Technology (UTAUT) and innovation resistance theory.",objective,1
1597,"By comparing younger consumers with their older counterparts, in terms of gender the findings indicate that the major factors driving older adults toward online shopping are performance expectation and social influence which is the same with younger.",result,3
1598,"On the other hand, the major barriers include value, risk, and tradition which is different from younger.",result,3
1599,"Consequently, it is notable that older adults show no gender differences in regards to the drivers and barriers.",result,3
1601,"This study captures the state of current satellite transponder technology, specifically, solid-state power amplifiers (SSPAs) and traveling wave tube amplifiers (TWTAs), and describes expected future advances, including GaN SSPAs.",background,0
1602,"The findings of five previous SSPA and TWTA studies, including the 1991 European Space and Technology Center study, the 1993 National Aeronautics and Space Administration study, and three Boeing studies conducted in 2005, 2008, and 2013, are tabulated and summarized.",background,0
1603,"The results of these studies are then compared with new analyses of two validated sources of amplifier data: a commercially licensed database, Seradata’s Spacetrak, and a publicly available database, Gunter’s Space Page.",background,0
1604,"The new analyses consider a total of 18,902 amplifiers (6428 TWTAs, 2158 SSPAs, and 10,316 unspecified amplifiers) onboard 565 communications satellites launched from 1982 to 2016.",result,3
1605,"This new study contains the largest number of satellites and amplifiers to date and compares output power, redundancy, and bandwidth capabilities.",result,3
1606,"We find an increase in output power from the 1993 study of >200% for Ku-band TWTAs and C-band SSPAs, and >1000% increase for C-band TWTAs.",result,3
1607,"The ratio of operational to redundant amplifiers is 10 times higher for TWTAs than SSPAs, and the majority of amplifiers over the past 30 years operate with bandwidth less than 100MHz.",result,3
1608,A second analysis is conducted using failure records and telemetry of 16 geostationary satellites equipped with 659 amplifiers: 535 SSPAs and 124 TWTAs.,result,3
1609,We find that <2% of TWTAs and 5% of SSPAs experience anomalies.,result,3
1610,"Overall, this research was performed to update and clarify how the power and bandwidth needs and redundancy trends of the SatCom community have evolved over the past 30 years.",objective,1
1611,"Now, we come to offer you the right catalogues of book to open.",background,0
1612,multisensor data fusion a review of the state of the art is one of the literary work in this world in suitable to be reading material.,background,0
1613,"That's not only this book gives reference, but also it will show you the amazing benefits of reading a book.",background,0
1614,Developing your countless minds is needed; moreover you are kind of people with great curiosity.,method,2
1615,"So, the book is very appropriate for you.",result,3
1616,Knowledge graph completion aims to perform link prediction between entities.,objective,1
1617,"In this paper, we consider the approach of knowledge graph embeddings.",background,0
1618,"Recently, models such as TransE and TransH build entity and relation embeddings by regarding a relation as translation from head entity to tail entity.",background,0
1619,We note that these models simply put both entities and relations within the same semantic space.,background,0
1620,"In fact, an entity may have multiple aspects and various relations may focus on different aspects of entities, which makes a common space insufficient for modeling.",background,0
1621,"In this paper, we propose TransR to build entity and relation embeddings in separate entity space and relation spaces.",method,2
1622,"Afterwards, we learn embeddings by first projecting entities from entity space to corresponding relation space and then building translations between projected entities.",method,2
1623,"In experiments, we evaluate our models on three tasks including link prediction, triple classification and relational fact extraction.",result,3
1624,Experimental results show significant and consistent improvements compared to stateof-the-art baselines including TransE and TransH. The source code of this paper can be obtained from https: //github.com/mrlyk423/relation extraction.,result,3
1625,Several real world prediction problems involve forecasting rare values of a target variable.,background,0
1626,When this variable is nominal we have a problem of class imbalance that was already studied thoroughly within machine learning.,background,0
1627,"For regression tasks, where the target variable is continuous, few works exist addressing this type of problem.",background,0
1628,"Still, important application areas involve forecasting rare extreme values of a continuous target variable.",result,3
1629,This paper describes a contribution to this type of tasks.,other,4
1630,"Namely, we propose to address such tasks by sampling approaches.",other,4
1631,These approaches change the distribution of the given training data set to decrease the problem of imbalance between the rare target cases and the most frequent ones.,result,3
1632,We present a modification of the well-known Smote algorithm that allows its use on these regression tasks.,result,3
1633,In an extensive set of experiments we provide empirical evidence for the superiority of our proposals for these particular regression tasks.,result,3
1634,The proposed SmoteR method can be used with any existing regression algorithm turning it into a general tool for addressing problems of forecasting rare extreme values of a continuous target variable.,result,3
1635,"Manufacturing organizations are able to accumulate large amounts of plant floor production and environmental data due to advances in data collection, communications technology, and use of standards.",background,0
1636,The challenge has shifted from collecting a sufficient amount of data to analyzing and making decisions based on the huge amount of data available.,other,4
1637,Data analytics (DA) can help understand and gain insights from the big data and in turn help advance towards the vision of smart manufacturing.,result,3
1638,Modeling and simulation have been used by manufacturers to analyze their operations and support decision making.,method,2
1639,This paper proposes multiple methods in which simulation can serve as a DA application or support other DA applications in manufacturing environment to address big data issues.,method,2
1640,An example case is discussed to demonstrate one use of simulation.,method,2
1641,"In the presented case, a virtual representation of machining operations is used to generate the data required to evaluate manufacturing data analytics applications.",result,3
1642,0747-5632/$ see front matter,other,4
1643,2011 Elsevier Ltd. A doi:10.1016/j.chb.2011.08.023 ⇑ Corresponding author.,other,4
1644,Tel.,other,4
1645,: +1 610 519 7940; fax,other,4
1646,"E-mail address: rebecca.brand@villanova.edu (R.J. Attractive people are considered by others to have many positive qualities and in the case of social skills and intelligence, these attributions are often true.",background,0
1647,"In internet dating, individuals with attractive profile photos are viewed more favorably overall, but no research has yet established whether they indeed have more positive qualities.",background,0
1648,We addressed this issue by having 50 women independently rate 100 photos and free-written texts taken from males’ profiles on a popular dating website.,method,2
1649,"Photos rated as physically attractive had profile texts that were rated as more attractive, even though photos and texts were rated by different judges.",method,2
1650,"Perceived confidence seemed to play a mediating role, suggesting that attractive men write appealing texts because they are aware of their high mate value.",method,2
1651,"Thus, contrary to popular belief, the internet does not seem to ‘‘level the playing field.",other,4
1652,Heuristic evaluation is an informal method of usability analysis where a number of evaluators are presented with an interface design and asked to comment on it.,background,0
1653,Four experiments showed that individual evaluators were mostly quite bad at doing such heuristic evaluations and that they only found between 20 and 51% of the usability problems in the interfaces they evaluated.,background,0
1654,"On the other hand, we could aggregate the evaluations from several evaluators to a single evaluation and such aggregates do rather well, even when they consist of only three to five people.",result,3
1655,Advanced mobile technology continues to shape professional environments.,background,0
1656,"Smart cell phones, pocket computers and laptop computers reduce the need of users to remain close to a wired information system infrastructure and allow for task performance in many different contexts.",background,0
1657,"Among the consequences are changes in technology requirements, such as the need to limit weight and size of the devices.",objective,1
1658,"In the current paper, we focus on the factors that users find important in mobile devices.",method,2
1659,"Based on a content analysis of online user reviews that was followed by structural equation modeling, we found four factors to be significantly related with overall user evaluation, namely functionality, portability, performance, and usability.",method,2
1660,"Besides the practical relevance for technology developers and managers, our research results contribute to the discussion about the extent to which previously established theories of technology adoption and use are applicable to mobile technology.",method,2
1661,"We also discuss the methodological suitability of online user reviews for the assessment of user requirements, and the complementarity of automated and non-automated forms of content analysis.",result,3
1662,"Big Data governance requires a data governance that can satisfy the needs for corporate governance, IT governance, and ITA/EA.",background,0
1663,"While the existing data governance focuses on the processing of structured data, Big Data governance needs to be established in consideration of a broad sense of Big Data services including unstructured data.",background,0
1664,"To achieve the goals of Big Data, strategies need to be established together with goals that are aligned with the vision and objective of an organization.",objective,1
1665,"In addition to the preparation of the IT infrastructure, a proper preparation of the components is required to effectively implement the strategy for Big Data services.",method,2
1666,We propose the Big Data Governance Framework in this paper.,method,2
1667,The Big Data governance framework presents criteria different from existing criteria at the data quality level.,method,2
1668,"It focuses on timely, reliable, meaningful, and sufficient data services, focusing on what data attributes should be achieved based on the data attributes of Big Data services.",method,2
1669,"In addition to the quality level of Big Data, the personal information protection strategy and the data disclosure/accountability strategy are also needed to achieve goals and to prevent problems.",method,2
1670,This paper performed case analysis based on the Big Data Governance Framework with the National Pension Service of South Korea.,method,2
1671,Big Data services in the public sector are an inevitable choice to improve the quality of people's life.,background,0
1672,A systematic theory is introduced for finding the derivatives of complex-valued matrix functions with respect to a complex-valued matrix variable and the complex conjugate of this variable.,background,0
1673,"In the framework introduced, the differential of the complex-valued matrix function is used to identify the derivatives of this function.",background,0
1674,Matrix differentiation results are derived and summarized in tables which can be exploited in a wide range of signal processing related situations,result,3
1675,3D face reconstruction is a fundamental Computer Vision problem of extraordinary difficulty.,background,0
1676,"Current systems often assume the availability of multiple facial images (sometimes from the same subject) as input, and must address a number of methodological challenges such as establishing dense correspondences across large facial poses, expressions, and non-uniform illumination.",background,0
1677,In general these methods require complex and inefficient pipelines for model building and fitting.,background,0
1678,"In this work, we propose to address many of these limitations by training a Convolutional Neural Network (CNN) on an appropriate dataset consisting of 2D images and 3D facial models or scans.",objective,1
1679,"Our CNN works with just a single 2D facial image, does not require accurate alignment nor establishes dense correspondence between images, works for arbitrary facial poses and expressions, and can be used to reconstruct the whole 3D facial geometry (including the non-visible parts of the face) bypassing the construction (during training) and fitting (during testing) of a 3D Morphable Model.",objective,1
1680,We achieve this via a simple CNN architecture that performs direct regression of a volumetric representation of the 3D facial geometry from a single 2D image.,result,3
1681,"We also demonstrate how the related task of facial landmark localization can be incorporated into the proposed framework and help improve reconstruction quality, especially for the cases of large poses and facial expressions.",result,3
1682,Code and models will be made available at http://aaronsplace.co.uk,other,4
1683,E-government research has become a recognized research domain and many policies and strategies are formulated for e-government implementations.,background,0
1684,Most of these target the next few years and limited attention has been giving to the long term.,background,0
1685,"The eGovRTD2020, a European Commission co-funded project, investigated the future research on e-government driven by changing circumstances and the evolution of technology.",background,0
1686,"This project consists of an analysis of the state of play, a scenario-building, a gap analysis and a roadmapping activity.",objective,1
1687,In this paper the roadmapping methodology fitting the unique characteristics of the e-government field is presented and the results are briefly discussed.,method,2
1688,The use of this methodology has resulted in the identification of a large number of e-government research themes.,method,2
1689,It was found that a roadmapping methodology should match the unique characteristics of e-government.,method,2
1690,The research shows the need of multidisciplinary research.,result,3
1691,"With the spread of data mining technologies and the accumulation of social data, such technologies and data are being used for determinations that seriously affect individuals’ lives.",background,0
1692,"For example, credit scoring is frequently determined based on the records of past credit data together with statistical prediction techniques.",background,0
1693,"Needless to say, such determinations must be nondiscriminatory and fair in sensitive features, such as race, gender, religion, and so on.",background,0
1694,Several researchers have recently begun to attempt the development of analysis techniques that are aware of social fairness or discrimination.,objective,1
1695,"They have shown that simply avoiding the use of sensitive features is insufficient for eliminating biases in determinations, due to the indirect influence of sensitive information.",method,2
1696,"In this paper, we first discuss three causes of unfairness in machine learning.",result,3
1697,We then propose a regularization approach that is applicable to any prediction algorithm with probabilistic discriminative models.,method,2
1698,We further apply this approach to logistic regression and empirically show its effectiveness and efficiency.,method,2
1699,Aesthetic seems currently under represented in most current data visualization evaluation methodologies.,background,0
1700,"This paper investigates the results of an online survey of 285 participants, measuring both perceived aesthetic as well as the efficiency and effectiveness of retrieval tasks across a set of 11 different data visualization techniques.",objective,1
1701,"The data visualizations represent an identical hierarchical dataset, which has been normalized in terms of color, typography and layout balance.",result,3
1702,"This study measured parameters such as speed of completion, accuracy rate, task abandonment and latency of erroneous response.",method,2
1703,Our findings demonstrate a correlation between latency in task abandonment and erroneous response time in relation to visualization's perceived aesthetic.,result,3
1704,These results support the need for an increased recognition for aesthetic in the typical evaluation process of data visualization techniques.,result,3
1705,"In this paper, a deep neural network (Behavior-CNN) is proposed to model pedestrian behaviors in crowded scenes, which has many applications in surveillance.",objective,1
1706,"A pedestrian behavior encoding scheme is designed to provide a general representation of walking paths, which can be used as the input and output of CNN.",method,2
1707,"The proposed Behavior-CNN is trained with real-scene crowd data and then thoroughly investigated from multiple aspects, including the location map and location awareness property, semantic meanings of learned filters, and the influence of receptive fields on behavior modeling.",method,2
1708,"Multiple applications, including walking path prediction, destination prediction, and tracking, demonstrate the effectiveness of Behavior-CNN on pedestrian behavior modeling.",result,3
1709,A different paradigm is needed for real-time command and control (C&C) problems.,background,0
1710,"Past approaches, using multiprocessors (MP), for real-time computing have had great difficulty in meeting real problem requirements.",background,0
1711,"We review some reasons why C&C problems that require a solution on a MP architecture may be intractable, and then show an architecture where these reasons for intractability are nonexistent.",background,0
1712,"We describe a polynomial time solution to the air traffic control (ATC) problem, which is a typical C&C problem.",method,2
1713,"This solution uses a static, non-preemptive table driven schedule using a SIMD architecture called an associative processor (AP).",method,2
1714,The AP is an ideal processor for set and database operations since its single thread instruction stream can operate on an entire set of data with each instruction.,result,3
1715,"The AP eliminates multi-thread instructions, which account for much of the MP intractability mentioned above.",result,3
1716,This paper introduces a novel algorithm that increases the efficiency of the current cloud-based smart-parking system and develops a network architecture based on the Internet-of-Things technology.,background,0
1717,This paper proposed a system that helps users automatically find a free parking space at the least cost based on new performance metrics to calculate the user parking cost by considering the distance and the total number of free places in each car park.,background,0
1718,This cost will be used to offer a solution of finding an available parking space upon a request by the user and a solution of suggesting a new car park if the current car park is full.,background,0
1719,The simulation results show that the algorithm helps improve the probability of successful parking and minimizes the user waiting time.,objective,1
1720,We also successfully implemented the proposed system in the real world.,result,3
1721,"The topic of cyber warfare is a vast one, with numerous sub topics receiving attention from the research community.",background,0
1722,"We first examine the most basic question of what cyber warfare is, comparing existing definitions to find common ground or disagreements.",background,0
1723,We discover that there is no widely adopted definition and that the terms cyber war and cyber warfare are not well enough differentiated.,background,0
1724,"To address these issues, we present a definition model to help define both cyber warfare and cyber war.",method,2
1725,The paper then identifies nine research challenges in cyber warfare and analyses contemporary work carried out in each.,method,2
1726,We conclude by making suggestions on how the field may best be progressed by future efforts.,background,0
1727,© 2014 Elsevier Ltd.,other,4
1728,All rights reserved.,other,4
1729,Industry 4.0 stands for the 4 Industrial revolution and the new paradigm of autonomous and decentralized control in production.,background,0
1730,"Products and production systems are enhanced to Cyber Physical Systems which have the capability to communicate with each other, to build ad-hoc networks and for self-control and self-optimization.",background,0
1731,"From the IT-perspective this involves a new level of networking, data integration and data processing in production.",background,0
1732,"Established technologies like Internet of Things, Cloud or Big Data are propagated solution-components of Industry 4.0.",background,0
1733,"So far, there is no founded elaboration of IT-requirements and no differentiated discussion on how solution-components fulfil these requirements.",background,0
1734,This research uses the method of content analysis to extract requirements of Industry 4.0 from current research publications.,method,2
1735,Objective of analysis is a structured compilation of requirements regarding data processing.,objective,1
1736,The resulting category scheme enables further development of solution-components in the application domain of Industry 4.0.,method,2
1737,"Furthermore, this paper shows how the requirements can be matched to the capabilities of Big Data software solutions.",result,3
1738,"As a result, two general use cases for Big Data applications in Industry 4.0 were identified and characterized.",result,3
1739,Improvement of traffic safety by cooperative vehicular applications is one of the most promising benefits of vehicular ad hoc networks (VANETs).,background,0
1740,"However, to properly develop such applications, the influence of different driving parameters on the event of vehicle collision must be assessed at an early design stage.",background,0
1741,"In this paper, we derive a stochastic model for the number of accidents in a platoon of vehicles equipped with a warning collision notification system, which is able to inform all the vehicles about an emergency event.",objective,1
1742,"In fact, the assumption of communications being used is key to simplify the derivation of a stochastic model.",method,2
1743,"The model enables the computation of the average number of collisions that occur in the platoon, the probabilities of the different ways in which the collisions may take place, as well as other statistics of interest.",method,2
1744,"Although an exponential distribution has been used for the traffic density, it is also valid for different probability distributions for traffic densities, as well as for other significant parameters of the model.",method,2
1745,"Moreover, the actual communication system employed is independent of the model since it is abstracted by a message delay variable, which allows it to be used to evaluate different communication technologies.",method,2
1746,We validate the proposed model with Monte Carlo simulations.,result,3
1747,"With this model, one can quickly evaluate numerically the influence of different model parameters (vehicle density, velocities, decelerations, and delays) on the collision process and draw conclusions that shed relevant guidelines for the design of vehicular communication systems, as well as chain collision avoidance applications.",result,3
1748,"Illustrative examples of application are provided, although a systematic characterization and evaluation of different scenarios is left as future work.",result,3
1749,0957-4174/$ see front matter 2012 Elsevier Ltd. A http://dx.doi.org/10.1016/j.eswa.2012.07.028 ⇑ Corresponding author.,other,4
1750,"Address: University of R Engineering, Department of Enterprise Engineering, Rome, Italy.",other,4
1751,Tel: +39 0672597799; fax: +39 06725979 E-mail addresses: roberta.costa@uniroma2.it (R. C oma2.it (T. Menichini).,other,4
1752,"‘‘If a tree falls in the forest and no one is around to hear it, does it make a sound?",background,0
1753,"’’ and, paraphrasing the proverbial philosophy question, if a company has a strong CSR commitment but nobody recognizes it, does it produce any benefits?",result,3
1754,"Business returns from corporate social responsibility (CSR) practices, such as customers loyalty and company reputation, depend heavily on how stakeholders perceive the company social behavior, making the measure of stakeholder perception a key issue in the process of CSR assessment.",background,0
1755,"In this paper the analysis of CSR activities, as perceived by stakeholders, is realized utilizing global reporting initiative (GRI) indicators structured under balanced scorecard (BSC) perspectives and sustainability dimensions.",objective,1
1756,"We utilize a multi-criteria approach combined with fuzzy linguistic variables, in the variation of the 2-tuple, creating a hierarchy of CSR components with the purpose of integrating financial and non-financial sustainability dimensions and strategic perspectives.",method,2
1757,The hierarchy provides a multidimensional model that allows to evaluate the multifaceted social behavior of a company: the same company can be perceived simultaneously as responsible or irresponsible depending on the considered dimension and perspective.,result,3
1758,2012 Elsevier Ltd. All rights reserved.,other,4
1759,User satisfaction with information systems (IS) is considered an important indicator of information systems success and has been the subject of numerous research studies since the field’s inception.,background,0
1760,"In this paper, we review the user satisfaction research in the IS field.",objective,1
1761,We discuss the roots of user satisfaction research as it pertains to satisfaction studies in marketing research and how these studies have been used to inform the IS context.,method,2
1762,We also discuss how the study of user satisfaction and use of the construct in IS research has evolved and matured over time.,method,2
1763,"Finally, we discuss antecedents and outcomes of user satisfaction identified in IS research and provide suggestions for future research.",result,3
1764,This paper describes the implementation of an attack on the Bluetooth security mechanism.,background,0
1765,"Specifically, we describe a passive attack, in which an attacker can find the PIN used during the pairing process.",method,2
1766,We then describe the cracking speed we can achieve through three optimizations methods.,method,2
1767,Our fastest optimization employs an algebraic representation of a central cryptographic primitive (SAFER+) used in Bluetooth.,method,2
1768,"Our results show that a 4-digit PIN can be cracked in less than 0.3 sec on an old Pentium III 450MHz computer, and in 0.06 sec on a Pentium IV 3Ghz HT computer.",result,3
1769,A new musical instrument classification method using convolutional neural networks (CNNs) is presented in this paper.,background,0
1770,"Unlike the traditional methods, we investigated a scheme for classifying musical instruments using the learned features from CNNs.",method,2
1771,"To create the learned features from CNNs, we not only used a conventional spectrogram image, but also proposed multiresolution recurrence plots (MRPs) that contain the phase information of a raw input signal.",method,2
1772,"Consequently, we fed the characteristic timbre of the particular instrument into a neural network, which cannot be extracted using a phase-blinded representations such as a spectrogram.",method,2
1773,"By combining our proposed MRPs and spectrogram images with a multi-column network, the performance of our proposed classifier system improves over a system that uses only a spectrogram.",result,3
1774,"Furthermore, the proposed classifier also outperforms the baseline result from traditional handcrafted features and classifiers.",result,3
1775,We present an Alternating Direction Method of Multipliers (ADMM) algorithm for solving optimization problems with an ℓ1 regularized least-squares cost function subject to recursive equality constraints.,background,0
1776,"The considered optimization problem has applications in control, for example in ℓ1 regularized MPC.",method,2
